local_noise,link_noise,p_success,alpha,before_cgcs,before_link_consistency,before_global_stability,after_cgcs,after_link_consistency,after_global_stability,projection_rate,projection_success_rate,effective_cgcs,projection_gain,effective_gain
0.0,0.39999999999999997,0.95,0.75,0.5833333333333334,0.5833333333333334,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,0.6875,0.41666666666666663,0.10416666666666663
0.0,0.39999999999999997,0.95,0.75,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.90625,0.125,0.03125
0.0,0.39999999999999997,0.95,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.875,0.16666666666666663,0.04166666666666663
0.0,0.39999999999999997,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.39999999999999997,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.39999999999999997,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,0.9583333333333334,0.9583333333333334,1.0,0.20833333333333334,0.8,0.80859375,0.16666666666666674,0.01692708333333337
0.0,0.39999999999999997,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.39999999999999997,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.39999999999999997,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.39999999999999997,0.95,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.875,0.16666666666666663,0.04166666666666663
0.0,0.39999999999999997,0.95,0.75,0.7256944444444444,0.7916666666666666,0.9166666666666666,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.2743055555555556,0.11805555555555558
0.0,0.39999999999999997,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.39999999999999997,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.39999999999999997,0.95,0.75,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.90625,0.125,0.03125
0.0,0.39999999999999997,0.95,0.75,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.90625,0.125,0.03125
0.0,0.39999999999999997,0.95,0.75,0.625,0.625,1.0,1.0,1.0,1.0,0.375,1.0,0.71875,0.375,0.09375
0.0,0.39999999999999997,0.95,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.875,0.16666666666666663,0.04166666666666663
0.0,0.39999999999999997,0.95,0.75,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.90625,0.125,0.03125
0.0,0.39999999999999997,0.95,0.75,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,0.9375,0.08333333333333337,0.02083333333333337
0.0,0.39999999999999997,0.95,0.75,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.90625,0.125,0.03125
0.0,0.39999999999999997,0.95,0.75,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.90625,0.125,0.03125
0.0,0.39999999999999997,0.95,0.75,0.8333333333333334,0.8333333333333334,1.0,0.9583333333333334,0.9583333333333334,1.0,0.16666666666666666,0.75,0.8385416666666667,0.125,0.00520833333333337
0.0,0.44999999999999996,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.44999999999999996,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,0.9583333333333334,0.9583333333333334,1.0,0.20833333333333334,0.8,0.80859375,0.16666666666666674,0.01692708333333337
0.0,0.44999999999999996,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.44999999999999996,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.44999999999999996,0.95,0.75,0.611111111111111,0.6666666666666666,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0,0.3333333333333333,0.875,0.71875,0.3472222222222223,0.10763888888888895
0.0,0.44999999999999996,0.95,0.75,0.18055555555555552,0.5416666666666666,0.3333333333333333,0.9583333333333334,0.9583333333333334,1.0,0.4583333333333333,0.9090909090909091,0.62890625,0.7777777777777779,0.4483506944444445
0.0,0.44999999999999996,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.75,0.33333333333333337,0.08333333333333337
0.0,0.44999999999999996,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.44999999999999996,0.95,0.75,0.8333333333333334,0.8333333333333334,1.0,0.9583333333333334,0.9583333333333334,1.0,0.16666666666666666,0.75,0.8385416666666667,0.125,0.00520833333333337
0.0,0.44999999999999996,0.95,0.75,0.7638888888888888,0.8333333333333334,0.9166666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,0.875,0.23611111111111116,0.11111111111111116
0.0,0.44999999999999996,0.95,0.75,0.9583333333333334,0.9583333333333334,1.0,1.0,1.0,1.0,0.041666666666666664,1.0,0.96875,0.04166666666666663,0.01041666666666663
0.0,0.44999999999999996,0.95,0.75,0.6875,0.75,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0,0.25,0.8333333333333334,0.7786458333333334,0.27083333333333337,0.09114583333333337
0.0,0.44999999999999996,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.44999999999999996,0.95,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.875,0.16666666666666663,0.04166666666666663
0.0,0.44999999999999996,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.44999999999999996,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.44999999999999996,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.44999999999999996,0.95,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.875,0.16666666666666663,0.04166666666666663
0.0,0.44999999999999996,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.44999999999999996,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,0.9583333333333334,0.9583333333333334,1.0,0.20833333333333334,0.8,0.80859375,0.16666666666666674,0.01692708333333337
0.0,0.44999999999999996,0.95,0.75,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,0.9375,0.08333333333333337,0.02083333333333337
0.0,0.44999999999999996,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.44999999999999996,0.95,0.75,0.75,0.75,1.0,0.9166666666666666,0.9166666666666666,1.0,0.25,0.6666666666666666,0.7447916666666666,0.16666666666666663,-0.00520833333333337
0.0,0.44999999999999996,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.44999999999999996,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.75,0.33333333333333337,0.08333333333333337
0.0,0.49999999999999994,0.95,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.875,0.16666666666666663,0.04166666666666663
0.0,0.49999999999999994,0.95,0.75,0.75,0.75,1.0,0.9583333333333334,0.9583333333333334,1.0,0.25,0.8333333333333334,0.7786458333333334,0.20833333333333337,0.02864583333333337
0.0,0.49999999999999994,0.95,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.875,0.16666666666666663,0.04166666666666663
0.0,0.49999999999999994,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.49999999999999994,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,0.9583333333333334,0.9583333333333334,1.0,0.20833333333333334,0.8,0.80859375,0.16666666666666674,0.01692708333333337
0.0,0.49999999999999994,0.95,0.75,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,0.9375,0.08333333333333337,0.02083333333333337
0.0,0.49999999999999994,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,0.9583333333333334,0.9583333333333334,1.0,0.3333333333333333,0.875,0.71875,0.29166666666666674,0.05208333333333337
0.0,0.49999999999999994,0.95,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.875,0.16666666666666663,0.04166666666666663
0.0,0.49999999999999994,0.95,0.75,0.3541666666666667,0.7083333333333334,0.5,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.6458333333333333,0.4270833333333333
0.0,0.49999999999999994,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.49999999999999994,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,0.9583333333333334,0.9583333333333334,1.0,0.2916666666666667,0.8571428571428571,0.7486979166666667,0.25,0.04036458333333337
0.0,0.49999999999999994,0.95,0.75,0.75,0.75,1.0,0.9583333333333334,0.9583333333333334,1.0,0.25,0.8333333333333334,0.7786458333333334,0.20833333333333337,0.02864583333333337
0.0,0.49999999999999994,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.49999999999999994,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.49999999999999994,0.95,0.75,0.75,0.75,1.0,0.9583333333333334,0.9583333333333334,1.0,0.25,0.8333333333333334,0.7786458333333334,0.20833333333333337,0.02864583333333337
0.0,0.49999999999999994,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.49999999999999994,0.95,0.75,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.90625,0.125,0.03125
0.0,0.49999999999999994,0.95,0.75,0.625,0.625,1.0,0.9583333333333334,0.9583333333333334,1.0,0.375,0.8888888888888888,0.6888020833333334,0.33333333333333337,0.06380208333333337
0.0,0.49999999999999994,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,0.9583333333333334,0.9583333333333334,1.0,0.2916666666666667,0.8571428571428571,0.7486979166666667,0.25,0.04036458333333337
0.0,0.49999999999999994,0.95,0.75,0.75,0.75,1.0,0.9583333333333334,0.9583333333333334,1.0,0.25,0.8333333333333334,0.7786458333333334,0.20833333333333337,0.02864583333333337
0.0,0.49999999999999994,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.49999999999999994,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.49999999999999994,0.95,0.75,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.625,0.5,0.125
0.0,0.49999999999999994,0.95,0.75,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.90625,0.125,0.03125
0.0,0.49999999999999994,0.95,0.75,0.75,0.75,1.0,0.9583333333333334,0.9583333333333334,1.0,0.25,0.8333333333333334,0.7786458333333334,0.20833333333333337,0.02864583333333337
0.0,0.5499999999999999,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.5499999999999999,0.95,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.875,0.16666666666666663,0.04166666666666663
0.0,0.5499999999999999,0.95,0.75,0.6875,0.75,0.9166666666666666,1.0,1.0,1.0,0.25,1.0,0.8125,0.3125,0.125
0.0,0.5499999999999999,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,0.9583333333333334,0.9583333333333334,1.0,0.3333333333333333,0.875,0.71875,0.29166666666666674,0.05208333333333337
0.0,0.5499999999999999,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.5499999999999999,0.95,0.75,0.625,0.625,1.0,1.0,1.0,1.0,0.375,1.0,0.71875,0.375,0.09375
0.0,0.5499999999999999,0.95,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.875,0.16666666666666663,0.04166666666666663
0.0,0.5499999999999999,0.95,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.875,0.16666666666666663,0.04166666666666663
0.0,0.5499999999999999,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,0.9583333333333334,0.9583333333333334,1.0,0.2916666666666667,0.8571428571428571,0.7486979166666667,0.25,0.04036458333333337
0.0,0.5499999999999999,0.95,0.75,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.90625,0.125,0.03125
0.0,0.5499999999999999,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.5499999999999999,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,0.9583333333333334,0.9583333333333334,1.0,0.3333333333333333,0.875,0.71875,0.29166666666666674,0.05208333333333337
0.0,0.5499999999999999,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.5499999999999999,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,0.9583333333333334,0.9583333333333334,1.0,0.3333333333333333,0.875,0.71875,0.29166666666666674,0.05208333333333337
0.0,0.5499999999999999,0.95,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.875,0.16666666666666663,0.04166666666666663
0.0,0.5499999999999999,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.5499999999999999,0.95,0.75,0.625,0.625,1.0,1.0,1.0,1.0,0.375,1.0,0.71875,0.375,0.09375
0.0,0.5499999999999999,0.95,0.75,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.90625,0.125,0.03125
0.0,0.5499999999999999,0.95,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.875,0.16666666666666663,0.04166666666666663
0.0,0.5499999999999999,0.95,0.75,0.75,0.75,1.0,0.9166666666666666,0.9166666666666666,1.0,0.25,0.6666666666666666,0.7447916666666666,0.16666666666666663,-0.00520833333333337
0.0,0.5499999999999999,0.95,0.75,0.6875,0.75,0.9166666666666666,1.0,1.0,1.0,0.25,1.0,0.8125,0.3125,0.125
0.0,0.5499999999999999,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,0.9583333333333334,0.9583333333333334,1.0,0.3333333333333333,0.875,0.71875,0.29166666666666674,0.05208333333333337
0.0,0.5499999999999999,0.95,0.75,0.5729166666666666,0.625,0.9166666666666666,0.9583333333333334,0.9583333333333334,1.0,0.375,0.8888888888888888,0.6888020833333334,0.38541666666666674,0.11588541666666674
0.0,0.5499999999999999,0.95,0.75,0.9166666666666666,0.9166666666666666,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,0.9375,0.08333333333333337,0.02083333333333337
0.0,0.5499999999999999,0.95,0.75,0.75,0.75,1.0,0.9583333333333334,0.9583333333333334,1.0,0.25,0.8333333333333334,0.7786458333333334,0.20833333333333337,0.02864583333333337
0.0,0.6,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.6,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.6,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.6,0.95,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.875,0.16666666666666663,0.04166666666666663
0.0,0.6,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.6,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.75,0.33333333333333337,0.08333333333333337
0.0,0.6,0.95,0.75,0.5347222222222222,0.5833333333333334,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,0.4166666666666667,0.8,0.6302083333333333,0.3819444444444444,0.09548611111111105
0.0,0.6,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,0.9583333333333334,0.9583333333333334,1.0,0.3333333333333333,0.875,0.71875,0.29166666666666674,0.05208333333333337
0.0,0.6,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.6,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.6,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.75,0.33333333333333337,0.08333333333333337
0.0,0.6,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.75,0.33333333333333337,0.08333333333333337
0.0,0.6,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.75,0.33333333333333337,0.08333333333333337
0.0,0.6,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.6,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.6,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,0.9583333333333334,0.9583333333333334,1.0,0.20833333333333334,0.8,0.80859375,0.16666666666666674,0.01692708333333337
0.0,0.6,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.6,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.6,0.95,0.75,0.5833333333333334,0.5833333333333334,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,0.6875,0.41666666666666663,0.10416666666666663
0.0,0.6,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.6,0.95,0.75,0.875,0.875,1.0,1.0,1.0,1.0,0.125,1.0,0.90625,0.125,0.03125
0.0,0.6,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.6,0.95,0.75,0.5416666666666666,0.5416666666666666,1.0,1.0,1.0,1.0,0.4583333333333333,1.0,0.65625,0.45833333333333337,0.11458333333333337
0.0,0.6,0.95,0.75,0.625,0.625,1.0,1.0,1.0,1.0,0.375,1.0,0.71875,0.375,0.09375
0.0,0.6,0.95,0.75,0.4166666666666667,0.5,0.8333333333333334,0.9583333333333334,0.9583333333333334,1.0,0.5,0.9166666666666666,0.5989583333333334,0.5416666666666667,0.18229166666666669
0.0,0.6499999999999999,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.6499999999999999,0.95,0.75,0.75,0.75,1.0,0.9583333333333334,0.9583333333333334,1.0,0.25,0.8333333333333334,0.7786458333333334,0.20833333333333337,0.02864583333333337
0.0,0.6499999999999999,0.95,0.75,0.625,0.625,1.0,0.9583333333333334,0.9583333333333334,1.0,0.375,0.8888888888888888,0.6888020833333334,0.33333333333333337,0.06380208333333337
0.0,0.6499999999999999,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.6499999999999999,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.6499999999999999,0.95,0.75,0.625,0.625,1.0,1.0,1.0,1.0,0.375,1.0,0.71875,0.375,0.09375
0.0,0.6499999999999999,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.6499999999999999,0.95,0.75,0.5416666666666666,0.5416666666666666,1.0,0.9166666666666666,0.9166666666666666,1.0,0.4583333333333333,0.8181818181818182,0.6015625,0.375,0.05989583333333337
0.0,0.6499999999999999,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.6499999999999999,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,0.9583333333333334,0.9583333333333334,1.0,0.3333333333333333,0.875,0.71875,0.29166666666666674,0.05208333333333337
0.0,0.6499999999999999,0.95,0.75,0.6493055555555556,0.7083333333333334,0.9166666666666666,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.3506944444444444,0.13194444444444442
0.0,0.6499999999999999,0.95,0.75,0.5416666666666666,0.5416666666666666,1.0,0.9583333333333334,0.9583333333333334,1.0,0.4583333333333333,0.9090909090909091,0.62890625,0.41666666666666674,0.08723958333333337
0.0,0.6499999999999999,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.6499999999999999,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.6499999999999999,0.95,0.75,0.3888888888888889,0.6666666666666666,0.5833333333333334,1.0,1.0,1.0,0.3333333333333333,1.0,0.75,0.6111111111111112,0.3611111111111111
0.0,0.6499999999999999,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.75,0.33333333333333337,0.08333333333333337
0.0,0.6499999999999999,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.6499999999999999,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.6499999999999999,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.6499999999999999,0.95,0.75,0.4166666666666667,0.5,0.8333333333333334,1.0,1.0,1.0,0.5,1.0,0.625,0.5833333333333333,0.20833333333333331
0.0,0.6499999999999999,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,0.9583333333333334,0.9583333333333334,1.0,0.3333333333333333,0.875,0.71875,0.29166666666666674,0.05208333333333337
0.0,0.6499999999999999,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.75,0.33333333333333337,0.08333333333333337
0.0,0.6499999999999999,0.95,0.75,0.6875,0.75,0.9166666666666666,1.0,1.0,1.0,0.25,1.0,0.8125,0.3125,0.125
0.0,0.6499999999999999,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.6499999999999999,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.7,0.95,0.75,0.625,0.625,1.0,1.0,1.0,1.0,0.375,1.0,0.71875,0.375,0.09375
0.0,0.7,0.95,0.75,0.5833333333333334,0.5833333333333334,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,0.6875,0.41666666666666663,0.10416666666666663
0.0,0.7,0.95,0.75,0.5833333333333334,0.5833333333333334,1.0,0.9583333333333334,0.9583333333333334,1.0,0.4166666666666667,0.9,0.6588541666666667,0.375,0.07552083333333337
0.0,0.7,0.95,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.25,1.0,0.8125,0.25,0.0625
0.0,0.7,0.95,0.75,0.5833333333333334,0.5833333333333334,1.0,1.0,1.0,1.0,0.4166666666666667,1.0,0.6875,0.41666666666666663,0.10416666666666663
0.0,0.7,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.2916666666666667,1.0,0.78125,0.29166666666666663,0.07291666666666663
0.0,0.7,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,0.9583333333333334,0.9583333333333334,1.0,0.2916666666666667,0.8571428571428571,0.7486979166666667,0.25,0.04036458333333337
0.0,0.7,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.75,0.33333333333333337,0.08333333333333337
0.0,0.7,0.95,0.75,0.625,0.625,1.0,1.0,1.0,1.0,0.375,1.0,0.71875,0.375,0.09375
0.0,0.7,0.95,0.75,0.7916666666666666,0.7916666666666666,1.0,1.0,1.0,1.0,0.20833333333333334,1.0,0.84375,0.20833333333333337,0.05208333333333337
0.0,0.7,0.95,0.75,0.7083333333333334,0.7083333333333334,1.0,0.9583333333333334,0.9583333333333334,1.0,0.2916666666666667,0.8571428571428571,0.7486979166666667,0.25,0.04036458333333337
0.0,0.7,0.95,0.75,0.625,0.625,1.0,1.0,1.0,1.0,0.375,1.0,0.71875,0.375,0.09375
0.0,0.7,0.95,0.75,0.34375,0.4583333333333333,0.75,1.0,1.0,1.0,0.5416666666666666,1.0,0.59375,0.65625,0.25
0.0,0.7,0.95,0.75,0.625,0.625,1.0,1.0,1.0,1.0,0.375,1.0,0.71875,0.375,0.09375
0.0,0.7,0.95,0.75,0.6666666666666666,0.6666666666666666,1.0,0.9583333333333334,0.9583333333333334,1.0,0.3333333333333333,0.875,0.71875,0.29166666666666674,0.05208333333333337
