local_noise,link_noise,repeat,local_coverage,local_validity,link_consistency,global_stability,cgcs
0.05,0.5499999999999999,3,1.0,0.9479166666666666,0.625,1.0,0.5924479166666666
0.05,0.5499999999999999,4,1.0,0.9446614583333334,0.8333333333333334,1.0,0.7872178819444445
0.05,0.5499999999999999,5,1.0,0.94921875,0.75,1.0,0.7119140625
0.05,0.5499999999999999,6,1.0,0.953125,0.5833333333333334,1.0,0.5559895833333334
0.05,0.5499999999999999,7,1.0,0.9466145833333334,0.8333333333333334,1.0,0.7888454861111112
0.05,0.5499999999999999,8,1.0,0.9466145833333334,0.5416666666666666,1.0,0.5127495659722222
0.05,0.5499999999999999,9,1.0,0.94921875,0.5,0.9166666666666666,0.43505859375
0.05,0.5499999999999999,10,1.0,0.9498697916666666,0.75,1.0,0.71240234375
0.05,0.5499999999999999,11,1.0,0.953125,0.625,1.0,0.595703125
0.05,0.5499999999999999,12,1.0,0.951171875,0.7916666666666666,1.0,0.7530110677083333
0.05,0.5499999999999999,13,1.0,0.951171875,0.625,1.0,0.594482421875
0.05,0.5499999999999999,14,1.0,0.9524739583333334,0.5416666666666666,1.0,0.5159233940972222
0.05,0.5499999999999999,15,1.0,0.9518229166666666,0.8333333333333334,1.0,0.7931857638888888
0.05,0.5499999999999999,16,1.0,0.9375,0.6666666666666666,1.0,0.625
0.05,0.5499999999999999,17,1.0,0.9518229166666666,0.7083333333333334,0.9166666666666666,0.6180239076967593
0.05,0.5499999999999999,18,1.0,0.9466145833333334,0.6666666666666666,1.0,0.6310763888888888
0.05,0.5499999999999999,19,1.0,0.9479166666666666,0.7916666666666666,1.0,0.7504340277777777
0.05,0.5499999999999999,20,1.0,0.951171875,0.8333333333333334,1.0,0.7926432291666667
0.05,0.5499999999999999,21,1.0,0.9518229166666666,0.7916666666666666,1.0,0.7535264756944444
0.05,0.5499999999999999,22,1.0,0.94140625,0.625,1.0,0.58837890625
0.05,0.5499999999999999,23,1.0,0.9557291666666666,0.625,1.0,0.5973307291666666
0.05,0.5499999999999999,24,1.0,0.947265625,0.75,1.0,0.71044921875
0.05,0.6,0,1.0,0.955078125,0.7083333333333334,1.0,0.676513671875
0.05,0.6,1,1.0,0.9420572916666666,0.625,1.0,0.5887858072916666
0.05,0.6,2,1.0,0.9563802083333334,0.75,1.0,0.71728515625
0.05,0.6,3,1.0,0.9459635416666666,0.7083333333333334,1.0,0.6700575086805556
0.05,0.6,4,1.0,0.9544270833333334,0.7083333333333334,1.0,0.6760525173611112
0.05,0.6,5,1.0,0.9498697916666666,0.5416666666666666,0.5,0.2572564019097222
0.05,0.6,6,1.0,0.9557291666666666,0.8333333333333334,1.0,0.7964409722222222
0.05,0.6,7,1.0,0.947265625,0.875,1.0,0.828857421875
0.05,0.6,8,1.0,0.947265625,0.4583333333333333,0.9166666666666666,0.39798312717013884
0.05,0.6,9,1.0,0.9596354166666666,0.7083333333333334,1.0,0.6797417534722222
0.05,0.6,10,1.0,0.943359375,0.75,1.0,0.70751953125
0.05,0.6,11,1.0,0.94921875,0.75,1.0,0.7119140625
0.05,0.6,12,1.0,0.9505208333333334,0.7083333333333334,1.0,0.6732855902777778
0.05,0.6,13,1.0,0.9518229166666666,0.875,1.0,0.8328450520833333
0.05,0.6,14,1.0,0.9459635416666666,0.875,1.0,0.8277180989583333
0.05,0.6,15,1.0,0.9427083333333334,0.5416666666666666,0.9166666666666666,0.4680808738425926
0.05,0.6,16,1.0,0.943359375,0.5,0.8333333333333334,0.39306640625
0.05,0.6,17,1.0,0.9609375,0.7916666666666666,1.0,0.7607421875
0.05,0.6,18,1.0,0.951171875,0.625,0.9166666666666666,0.5449422200520833
0.05,0.6,19,1.0,0.9329427083333334,0.7916666666666666,1.0,0.7385796440972222
0.05,0.6,20,1.0,0.9322916666666666,0.625,1.0,0.5826822916666666
0.05,0.6,21,1.0,0.951171875,0.5833333333333334,1.0,0.5548502604166667
0.05,0.6,22,1.0,0.951171875,0.75,1.0,0.71337890625
0.05,0.6,23,1.0,0.9498697916666666,0.75,1.0,0.71240234375
0.05,0.6,24,1.0,0.9505208333333334,0.7083333333333334,1.0,0.6732855902777778
0.05,0.6499999999999999,0,1.0,0.9498697916666666,0.5833333333333334,1.0,0.5540907118055556
0.05,0.6499999999999999,1,1.0,0.951171875,0.6666666666666666,0.9166666666666666,0.5812717013888888
0.05,0.6499999999999999,2,1.0,0.9466145833333334,0.5,0.8333333333333334,0.3944227430555556
0.05,0.6499999999999999,3,1.0,0.947265625,0.75,1.0,0.71044921875
0.05,0.6499999999999999,4,1.0,0.9479166666666666,0.75,1.0,0.7109375
0.05,0.6499999999999999,5,1.0,0.953125,0.6666666666666666,1.0,0.6354166666666666
0.05,0.6499999999999999,6,1.0,0.9602864583333334,0.5833333333333334,0.9166666666666666,0.5134865089699074
0.05,0.6499999999999999,7,1.0,0.9420572916666666,0.7083333333333334,1.0,0.6672905815972222
0.05,0.6499999999999999,8,1.0,0.9466145833333334,0.7083333333333334,1.0,0.6705186631944445
0.05,0.6499999999999999,9,1.0,0.9479166666666666,0.5416666666666666,1.0,0.513454861111111
0.05,0.6499999999999999,10,1.0,0.9479166666666666,0.875,1.0,0.8294270833333333
0.05,0.6499999999999999,11,1.0,0.9635416666666666,0.75,1.0,0.72265625
0.05,0.6499999999999999,12,1.0,0.9641927083333334,0.6666666666666666,1.0,0.6427951388888888
0.05,0.6499999999999999,13,1.0,0.951171875,0.7083333333333334,1.0,0.6737467447916667
0.05,0.6499999999999999,14,1.0,0.9453125,0.75,1.0,0.708984375
0.05,0.6499999999999999,15,1.0,0.9505208333333334,0.5416666666666666,1.0,0.5148654513888888
0.05,0.6499999999999999,16,1.0,0.955078125,0.625,1.0,0.596923828125
0.05,0.6499999999999999,17,1.0,0.9518229166666666,0.8333333333333334,1.0,0.7931857638888888
0.05,0.6499999999999999,18,1.0,0.9524739583333334,0.7083333333333334,1.0,0.6746690538194445
0.05,0.6499999999999999,19,1.0,0.9518229166666666,0.7916666666666666,1.0,0.7535264756944444
0.05,0.6499999999999999,20,1.0,0.9466145833333334,0.625,1.0,0.5916341145833334
0.05,0.6499999999999999,21,1.0,0.9427083333333334,0.625,1.0,0.5891927083333334
0.05,0.6499999999999999,22,1.0,0.951171875,0.6666666666666666,1.0,0.6341145833333333
0.05,0.6499999999999999,23,1.0,0.947265625,0.5,0.9166666666666666,0.4341634114583333
0.05,0.6499999999999999,24,1.0,0.9485677083333334,0.5416666666666666,0.9166666666666666,0.47099021629050924
0.05,0.7,0,1.0,0.9524739583333334,0.625,1.0,0.5952962239583334
0.05,0.7,1,1.0,0.958984375,0.625,1.0,0.599365234375
0.05,0.7,2,1.0,0.94921875,0.625,1.0,0.59326171875
0.05,0.7,3,1.0,0.9453125,0.7083333333333334,1.0,0.6695963541666667
0.05,0.7,4,1.0,0.9446614583333334,0.7916666666666666,1.0,0.7478569878472222
0.05,0.7,5,1.0,0.94140625,0.5833333333333334,1.0,0.5491536458333334
0.05,0.7,6,1.0,0.9459635416666666,0.375,0.6666666666666666,0.23649088541666666
0.05,0.7,7,1.0,0.9537760416666666,0.75,1.0,0.71533203125
0.05,0.7,8,1.0,0.9576822916666666,0.5416666666666666,0.9166666666666666,0.47551586009837954
0.05,0.7,9,1.0,0.9479166666666666,0.8333333333333334,1.0,0.7899305555555556
0.05,0.7,10,1.0,0.947265625,0.7916666666666666,1.0,0.7499186197916666
0.05,0.7,11,1.0,0.9557291666666666,0.75,1.0,0.716796875
0.05,0.7,12,1.0,0.9615885416666666,0.5833333333333334,0.9166666666666666,0.5141827618634259
0.05,0.7,13,1.0,0.9361979166666666,0.5833333333333334,0.9166666666666666,0.5006058304398149
0.05,0.7,14,1.0,0.9563802083333334,0.7083333333333334,1.0,0.6774359809027778
0.05,0.7,15,1.0,0.9466145833333334,0.6666666666666666,1.0,0.6310763888888888
0.05,0.7,16,1.0,0.947265625,0.625,1.0,0.592041015625
0.05,0.7,17,1.0,0.9524739583333334,0.8333333333333334,1.0,0.7937282986111112
0.05,0.7,18,1.0,0.9544270833333334,0.75,1.0,0.7158203125
0.05,0.7,19,1.0,0.9524739583333334,0.75,1.0,0.71435546875
0.05,0.7,20,1.0,0.9557291666666666,0.6666666666666666,1.0,0.6371527777777777
0.05,0.7,21,1.0,0.9459635416666666,0.7083333333333334,1.0,0.6700575086805556
0.05,0.7,22,1.0,0.9440104166666666,0.7083333333333334,0.9166666666666666,0.6129512080439815
0.05,0.7,23,1.0,0.951171875,0.4166666666666667,0.8333333333333334,0.33026801215277785
0.05,0.7,24,1.0,0.9524739583333334,0.5833333333333334,0.9166666666666666,0.5093089916087963
0.1,0.0,0,1.0,0.9075520833333334,1.0,1.0,0.9075520833333334
0.1,0.0,1,1.0,0.900390625,0.8333333333333334,0.9166666666666666,0.6877983940972222
0.1,0.0,2,1.0,0.8958333333333334,1.0,1.0,0.8958333333333334
0.1,0.0,3,1.0,0.9095052083333334,0.7916666666666666,0.9166666666666666,0.660022876880787
0.1,0.0,4,1.0,0.8977864583333334,0.7083333333333334,0.8333333333333334,0.5299433955439815
0.1,0.0,5,1.0,0.8951822916666666,0.5833333333333334,0.75,0.39164225260416674
0.1,0.0,6,1.0,0.90234375,1.0,1.0,0.90234375
0.1,0.0,7,1.0,0.9108072916666666,0.8333333333333334,0.9166666666666666,0.695755570023148
0.1,0.0,8,1.0,0.8997395833333334,1.0,1.0,0.8997395833333334
0.1,0.0,9,1.0,0.9114583333333334,0.875,0.9166666666666666,0.7310655381944445
0.1,0.0,10,1.0,0.8990885416666666,1.0,1.0,0.8990885416666666
0.1,0.0,11,1.0,0.8971354166666666,1.0,1.0,0.8971354166666666
0.1,0.0,12,1.0,0.9010416666666666,0.5416666666666666,0.75,0.36604817708333326
0.1,0.0,13,1.0,0.91015625,1.0,1.0,0.91015625
0.1,0.0,14,1.0,0.8958333333333334,0.8333333333333334,0.9166666666666666,0.6843171296296297
0.1,0.0,15,1.0,0.8958333333333334,0.75,0.8333333333333334,0.5598958333333334
0.1,0.0,16,1.0,0.8899739583333334,1.0,1.0,0.8899739583333334
0.1,0.0,17,1.0,0.9016927083333334,0.7916666666666666,0.9166666666666666,0.6543533890335648
0.1,0.0,18,1.0,0.8951822916666666,1.0,1.0,0.8951822916666666
0.1,0.0,19,1.0,0.8854166666666666,1.0,1.0,0.8854166666666666
0.1,0.0,20,1.0,0.896484375,0.6666666666666666,0.8333333333333334,0.498046875
0.1,0.0,21,1.0,0.9147135416666666,0.9166666666666666,0.9166666666666666,0.7686134620949073
0.1,0.0,22,1.0,0.9127604166666666,0.7916666666666666,0.9166666666666666,0.6623851634837962
0.1,0.0,23,1.0,0.9075520833333334,1.0,1.0,0.9075520833333334
0.1,0.0,24,1.0,0.9055989583333334,1.0,1.0,0.9055989583333334
0.1,0.049999999999999996,0,1.0,0.8893229166666666,0.875,0.9166666666666666,0.7133110894097221
0.1,0.049999999999999996,1,1.0,0.8912760416666666,1.0,1.0,0.8912760416666666
0.1,0.049999999999999996,2,1.0,0.90234375,1.0,1.0,0.90234375
0.1,0.049999999999999996,3,1.0,0.8958333333333334,0.75,0.9166666666666666,0.6158854166666666
0.1,0.049999999999999996,4,1.0,0.8951822916666666,0.8333333333333334,0.9166666666666666,0.6838198061342593
0.1,0.049999999999999996,5,1.0,0.900390625,0.75,1.0,0.67529296875
0.1,0.049999999999999996,6,1.0,0.9029947916666666,1.0,1.0,0.9029947916666666
0.1,0.049999999999999996,7,1.0,0.9147135416666666,0.8333333333333334,0.9166666666666666,0.6987395109953703
0.1,0.049999999999999996,8,1.0,0.9036458333333334,0.9583333333333334,1.0,0.8659939236111112
0.1,0.049999999999999996,9,1.0,0.884765625,0.7083333333333334,0.8333333333333334,0.5222574869791667
0.1,0.049999999999999996,10,1.0,0.9192708333333334,1.0,1.0,0.9192708333333334
0.1,0.049999999999999996,11,1.0,0.8912760416666666,0.7916666666666666,0.8333333333333334,0.5879946108217592
0.1,0.049999999999999996,12,1.0,0.8893229166666666,0.9583333333333334,1.0,0.8522677951388888
0.1,0.049999999999999996,13,1.0,0.89453125,0.7916666666666666,0.9166666666666666,0.6491563585069444
0.1,0.049999999999999996,14,1.0,0.8841145833333334,0.9583333333333334,1.0,0.8472764756944445
0.1,0.049999999999999996,15,1.0,0.884765625,1.0,1.0,0.884765625
0.1,0.049999999999999996,16,1.0,0.8971354166666666,1.0,1.0,0.8971354166666666
0.1,0.049999999999999996,17,1.0,0.8971354166666666,0.8333333333333334,0.9166666666666666,0.6853117766203703
0.1,0.049999999999999996,18,1.0,0.9049479166666666,0.6666666666666666,0.8333333333333334,0.5027488425925926
0.1,0.049999999999999996,19,1.0,0.896484375,1.0,1.0,0.896484375
0.1,0.049999999999999996,20,1.0,0.8958333333333334,0.8333333333333334,0.9166666666666666,0.6843171296296297
0.1,0.049999999999999996,21,1.0,0.9016927083333334,0.7916666666666666,0.9166666666666666,0.6543533890335648
0.1,0.049999999999999996,22,1.0,0.91015625,0.7916666666666666,0.9166666666666666,0.6604953342013888
0.1,0.049999999999999996,23,1.0,0.890625,0.625,0.8333333333333334,0.4638671875
0.1,0.049999999999999996,24,1.0,0.8873697916666666,1.0,1.0,0.8873697916666666
0.1,0.09999999999999999,0,1.0,0.9049479166666666,0.9166666666666666,1.0,0.8295355902777777
0.1,0.09999999999999999,1,1.0,0.9029947916666666,0.8333333333333334,0.9166666666666666,0.6897876880787036
0.1,0.09999999999999999,2,1.0,0.9029947916666666,0.875,0.9166666666666666,0.7242770724826388
0.1,0.09999999999999999,3,1.0,0.9095052083333334,0.9583333333333334,1.0,0.8716091579861112
0.1,0.09999999999999999,4,1.0,0.9049479166666666,0.9166666666666666,1.0,0.8295355902777777
0.1,0.09999999999999999,5,1.0,0.8997395833333334,0.625,0.9166666666666666,0.515475802951389
0.1,0.09999999999999999,6,1.0,0.8932291666666666,0.8333333333333334,1.0,0.7443576388888888
0.1,0.09999999999999999,7,1.0,0.8919270833333334,0.5,0.6666666666666666,0.2973090277777778
0.1,0.09999999999999999,8,1.0,0.916015625,0.625,0.8333333333333334,0.4770914713541667
0.1,0.09999999999999999,9,1.0,0.8938802083333334,1.0,1.0,0.8938802083333334
0.1,0.09999999999999999,10,1.0,0.8984375,0.625,0.75,0.421142578125
0.1,0.09999999999999999,11,1.0,0.8997395833333334,0.75,0.9166666666666666,0.6185709635416666
0.1,0.09999999999999999,12,1.0,0.8990885416666666,0.875,1.0,0.7867024739583333
0.1,0.09999999999999999,13,1.0,0.8932291666666666,0.9583333333333334,1.0,0.8560112847222222
0.1,0.09999999999999999,14,1.0,0.90234375,0.7916666666666666,1.0,0.71435546875
0.1,0.09999999999999999,15,1.0,0.9108072916666666,0.9166666666666666,1.0,0.8349066840277777
0.1,0.09999999999999999,16,1.0,0.8951822916666666,1.0,1.0,0.8951822916666666
0.1,0.09999999999999999,17,1.0,0.8984375,0.75,1.0,0.673828125
0.1,0.09999999999999999,18,1.0,0.8932291666666666,0.875,0.9166666666666666,0.7164442274305555
0.1,0.09999999999999999,19,1.0,0.9049479166666666,0.75,0.9166666666666666,0.6221516927083333
0.1,0.09999999999999999,20,1.0,0.900390625,1.0,1.0,0.900390625
0.1,0.09999999999999999,21,1.0,0.884765625,0.6666666666666666,0.9166666666666666,0.5406901041666666
0.1,0.09999999999999999,22,1.0,0.8977864583333334,0.8333333333333334,0.9166666666666666,0.6858091001157408
0.1,0.09999999999999999,23,1.0,0.900390625,0.625,0.8333333333333334,0.46895345052083337
0.1,0.09999999999999999,24,1.0,0.9055989583333334,1.0,1.0,0.9055989583333334
0.1,0.15,0,1.0,0.8990885416666666,0.7916666666666666,0.9166666666666666,0.6524635597511573
0.1,0.15,1,1.0,0.8880208333333334,0.75,0.9166666666666666,0.6105143229166666
0.1,0.15,2,1.0,0.908203125,0.875,1.0,0.794677734375
0.1,0.15,3,1.0,0.896484375,0.7916666666666666,0.9166666666666666,0.65057373046875
0.1,0.15,4,1.0,0.89453125,0.7083333333333334,0.9166666666666666,0.5808241102430556
0.1,0.15,5,1.0,0.896484375,1.0,1.0,0.896484375
0.1,0.15,6,1.0,0.8971354166666666,0.875,1.0,0.7849934895833333
0.1,0.15,7,1.0,0.8919270833333334,0.9583333333333334,1.0,0.8547634548611112
0.1,0.15,8,1.0,0.90234375,0.625,0.8333333333333334,0.469970703125
0.1,0.15,9,1.0,0.9029947916666666,0.875,1.0,0.7901204427083333
0.1,0.15,10,1.0,0.912109375,0.7916666666666666,0.9166666666666666,0.6619127061631944
0.1,0.15,11,1.0,0.8880208333333334,0.7083333333333334,1.0,0.6290147569444445
0.1,0.15,12,1.0,0.9055989583333334,0.7916666666666666,1.0,0.7169325086805556
0.1,0.15,13,1.0,0.90625,0.5833333333333334,0.75,0.396484375
0.1,0.15,14,1.0,0.8802083333333334,0.4583333333333333,0.6666666666666666,0.2689525462962963
0.1,0.15,15,1.0,0.9173177083333334,0.7916666666666666,0.9166666666666666,0.6656923647280093
0.1,0.15,16,1.0,0.9088541666666666,0.7916666666666666,0.9166666666666666,0.6595504195601851
0.1,0.15,17,1.0,0.9036458333333334,0.75,0.8333333333333334,0.5647786458333334
0.1,0.15,18,1.0,0.904296875,0.9166666666666666,1.0,0.8289388020833333
0.1,0.15,19,1.0,0.8977864583333334,0.7083333333333334,0.5833333333333334,0.3709603768807871
0.1,0.15,20,1.0,0.9010416666666666,0.9166666666666666,1.0,0.825954861111111
0.1,0.15,21,1.0,0.9010416666666666,0.8333333333333334,1.0,0.7508680555555556
0.1,0.15,22,1.0,0.890625,0.7083333333333334,0.8333333333333334,0.5257161458333334
0.1,0.15,23,1.0,0.8951822916666666,0.75,0.8333333333333334,0.5594889322916667
0.1,0.15,24,1.0,0.9088541666666666,0.7916666666666666,0.9166666666666666,0.6595504195601851
0.1,0.19999999999999998,0,1.0,0.9016927083333334,0.9583333333333334,1.0,0.8641221788194445
0.1,0.19999999999999998,1,1.0,0.904296875,0.8333333333333334,1.0,0.7535807291666667
0.1,0.19999999999999998,2,1.0,0.8938802083333334,0.7916666666666666,0.9166666666666666,0.6486839011863426
0.1,0.19999999999999998,3,1.0,0.892578125,0.9583333333333334,1.0,0.8553873697916667
0.1,0.19999999999999998,4,1.0,0.90625,0.875,1.0,0.79296875
0.1,0.19999999999999998,5,1.0,0.8932291666666666,0.7083333333333334,1.0,0.6327039930555556
0.1,0.19999999999999998,6,1.0,0.9069010416666666,0.5416666666666666,0.9166666666666666,0.4503015588831018
0.1,0.19999999999999998,7,1.0,0.8990885416666666,0.75,1.0,0.67431640625
0.1,0.19999999999999998,8,1.0,0.9114583333333334,0.8333333333333334,0.9166666666666666,0.6962528935185185
0.1,0.19999999999999998,9,1.0,0.9205729166666666,0.9166666666666666,1.0,0.8438585069444444
0.1,0.19999999999999998,10,1.0,0.8899739583333334,0.75,0.9166666666666666,0.6118570963541666
0.1,0.19999999999999998,11,1.0,0.8899739583333334,0.8333333333333334,1.0,0.7416449652777778
0.1,0.19999999999999998,12,1.0,0.904296875,0.8333333333333334,1.0,0.7535807291666667
0.1,0.19999999999999998,13,1.0,0.9088541666666666,0.875,1.0,0.7952473958333333
0.1,0.19999999999999998,14,1.0,0.912109375,0.9583333333333334,1.0,0.8741048177083334
0.1,0.19999999999999998,15,1.0,0.8958333333333334,0.7916666666666666,0.9166666666666666,0.650101273148148
0.1,0.19999999999999998,16,1.0,0.9049479166666666,0.875,1.0,0.7918294270833333
0.1,0.19999999999999998,17,1.0,0.9010416666666666,0.6666666666666666,0.9166666666666666,0.5506365740740741
0.1,0.19999999999999998,18,1.0,0.8958333333333334,0.7083333333333334,0.9166666666666666,0.5816695601851852
0.1,0.19999999999999998,19,1.0,0.90234375,0.875,0.9166666666666666,0.7237548828125
0.1,0.19999999999999998,20,1.0,0.890625,0.9166666666666666,1.0,0.81640625
0.1,0.19999999999999998,21,1.0,0.90234375,0.8333333333333334,1.0,0.751953125
0.1,0.19999999999999998,22,1.0,0.9127604166666666,0.6666666666666666,0.8333333333333334,0.5070891203703703
0.1,0.19999999999999998,23,1.0,0.9029947916666666,0.7083333333333334,0.9166666666666666,0.5863195348668981
0.1,0.19999999999999998,24,1.0,0.90234375,0.9166666666666666,1.0,0.8271484375
0.1,0.24999999999999997,0,1.0,0.90625,0.875,1.0,0.79296875
0.1,0.24999999999999997,1,1.0,0.9069010416666666,0.8333333333333334,1.0,0.7557508680555556
0.1,0.24999999999999997,2,1.0,0.9010416666666666,0.75,0.9166666666666666,0.6194661458333333
0.1,0.24999999999999997,3,1.0,0.8997395833333334,0.625,1.0,0.5623372395833334
0.1,0.24999999999999997,4,1.0,0.9016927083333334,0.8333333333333334,1.0,0.7514105902777778
0.1,0.24999999999999997,5,1.0,0.900390625,0.9583333333333334,1.0,0.8628743489583334
0.1,0.24999999999999997,6,1.0,0.892578125,0.7083333333333334,0.9166666666666666,0.5795559353298612
0.1,0.24999999999999997,7,1.0,0.9010416666666666,0.4583333333333333,0.9166666666666666,0.3785626446759259
0.1,0.24999999999999997,8,1.0,0.90234375,0.6666666666666666,0.8333333333333334,0.5013020833333334
0.1,0.24999999999999997,9,1.0,0.8997395833333334,0.7083333333333334,0.9166666666666666,0.5842059100115742
0.1,0.24999999999999997,10,1.0,0.8834635416666666,0.9583333333333334,1.0,0.8466525607638888
0.1,0.24999999999999997,11,1.0,0.9016927083333334,0.5833333333333334,0.9166666666666666,0.4821551287615741
0.1,0.24999999999999997,12,1.0,0.8841145833333334,0.625,0.9166666666666666,0.5065239800347222
0.1,0.24999999999999997,13,1.0,0.9055989583333334,0.5416666666666666,0.8333333333333334,0.40877730758101855
0.1,0.24999999999999997,14,1.0,0.900390625,0.9166666666666666,1.0,0.8253580729166666
0.1,0.24999999999999997,15,1.0,0.8971354166666666,0.5833333333333334,0.5,0.2616644965277778
0.1,0.24999999999999997,16,1.0,0.912109375,0.5833333333333334,0.8333333333333334,0.44338650173611116
0.1,0.24999999999999997,17,1.0,0.9114583333333334,0.9583333333333334,1.0,0.8734809027777779
0.1,0.24999999999999997,18,1.0,0.8997395833333334,0.5833333333333334,0.9166666666666666,0.4811107494212963
0.1,0.24999999999999997,19,1.0,0.9108072916666666,0.8333333333333334,1.0,0.7590060763888888
0.1,0.24999999999999997,20,1.0,0.8912760416666666,0.9583333333333334,1.0,0.8541395399305556
0.1,0.24999999999999997,21,1.0,0.896484375,0.9166666666666666,1.0,0.82177734375
0.1,0.24999999999999997,22,1.0,0.8873697916666666,0.4583333333333333,0.4166666666666667,0.1694629810474537
0.1,0.24999999999999997,23,1.0,0.8919270833333334,0.625,0.9166666666666666,0.5109998914930556
0.1,0.24999999999999997,24,1.0,0.896484375,0.7916666666666666,1.0,0.709716796875
0.1,0.3,0,1.0,0.900390625,0.75,1.0,0.67529296875
0.1,0.3,1,1.0,0.8977864583333334,0.75,0.9166666666666666,0.6172281901041666
0.1,0.3,2,1.0,0.9055989583333334,0.7916666666666666,1.0,0.7169325086805556
0.1,0.3,3,1.0,0.89453125,0.8333333333333334,0.9166666666666666,0.683322482638889
0.1,0.3,4,1.0,0.9049479166666666,0.875,1.0,0.7918294270833333
0.1,0.3,5,1.0,0.9049479166666666,0.7083333333333334,0.9166666666666666,0.5875877097800926
0.1,0.3,6,1.0,0.8899739583333334,0.9166666666666666,1.0,0.8158094618055556
0.1,0.3,7,1.0,0.896484375,0.6666666666666666,1.0,0.59765625
0.1,0.3,8,1.0,0.9049479166666666,0.75,1.0,0.6787109375
0.1,0.3,9,1.0,0.9095052083333334,0.9166666666666666,1.0,0.8337131076388888
0.1,0.3,10,1.0,0.9049479166666666,0.8333333333333334,1.0,0.7541232638888888
0.1,0.3,11,1.0,0.908203125,0.75,1.0,0.68115234375
0.1,0.3,12,1.0,0.8977864583333334,0.7916666666666666,1.0,0.7107476128472222
0.1,0.3,13,1.0,0.89453125,0.8333333333333334,1.0,0.7454427083333334
0.1,0.3,14,1.0,0.8821614583333334,0.7083333333333334,1.0,0.6248643663194445
0.1,0.3,15,1.0,0.8971354166666666,0.875,1.0,0.7849934895833333
0.1,0.3,16,1.0,0.896484375,0.75,0.9166666666666666,0.6163330078125
0.1,0.3,17,1.0,0.8958333333333334,0.4166666666666667,0.75,0.2799479166666667
0.1,0.3,18,1.0,0.9049479166666666,0.8333333333333334,1.0,0.7541232638888888
0.1,0.3,19,1.0,0.9010416666666666,0.7916666666666666,1.0,0.7133246527777777
0.1,0.3,20,1.0,0.8958333333333334,0.5,0.6666666666666666,0.2986111111111111
0.1,0.3,21,1.0,0.8841145833333334,0.7916666666666666,0.9166666666666666,0.6415970413773148
0.1,0.3,22,1.0,0.9088541666666666,0.5,0.8333333333333334,0.3786892361111111
0.1,0.3,23,1.0,0.9055989583333334,0.9166666666666666,1.0,0.8301323784722222
0.1,0.3,24,1.0,0.9010416666666666,0.75,0.9166666666666666,0.6194661458333333
0.1,0.35,0,1.0,0.888671875,0.875,1.0,0.777587890625
0.1,0.35,1,1.0,0.900390625,0.5416666666666666,0.9166666666666666,0.4470689561631944
0.1,0.35,2,1.0,0.8997395833333334,0.5833333333333334,1.0,0.5248480902777778
0.1,0.35,3,1.0,0.900390625,0.75,1.0,0.67529296875
0.1,0.35,4,1.0,0.9016927083333334,0.6666666666666666,0.9166666666666666,0.5510344328703703
0.1,0.35,5,1.0,0.8977864583333334,0.8333333333333334,1.0,0.7481553819444445
0.1,0.35,6,1.0,0.8977864583333334,0.7916666666666666,0.9166666666666666,0.6515186451099537
0.1,0.35,7,1.0,0.8938802083333334,0.6666666666666666,0.9166666666666666,0.5462601273148148
0.1,0.35,8,1.0,0.8958333333333334,0.7916666666666666,1.0,0.7092013888888888
0.1,0.35,9,1.0,0.90234375,0.8333333333333334,1.0,0.751953125
0.1,0.35,10,1.0,0.8899739583333334,0.75,1.0,0.66748046875
0.1,0.35,11,1.0,0.9055989583333334,0.5416666666666666,0.8333333333333334,0.40877730758101855
0.1,0.35,12,1.0,0.8958333333333334,0.625,1.0,0.5598958333333334
0.1,0.35,13,1.0,0.904296875,0.8333333333333334,1.0,0.7535807291666667
0.1,0.35,14,1.0,0.896484375,0.6666666666666666,0.9166666666666666,0.5478515625
0.1,0.35,15,1.0,0.8977864583333334,0.7083333333333334,1.0,0.6359320746527778
0.1,0.35,16,1.0,0.9016927083333334,0.7916666666666666,1.0,0.7138400607638888
0.1,0.35,17,1.0,0.9055989583333334,0.875,1.0,0.7923990885416667
0.1,0.35,18,1.0,0.89453125,0.8333333333333334,1.0,0.7454427083333334
0.1,0.35,19,1.0,0.8919270833333334,0.7083333333333334,1.0,0.6317816840277778
0.1,0.35,20,1.0,0.8990885416666666,0.875,1.0,0.7867024739583333
0.1,0.35,21,1.0,0.9010416666666666,0.8333333333333334,1.0,0.7508680555555556
0.1,0.35,22,1.0,0.904296875,0.75,1.0,0.67822265625
0.1,0.35,23,1.0,0.8977864583333334,0.7916666666666666,1.0,0.7107476128472222
0.1,0.35,24,1.0,0.8938802083333334,0.75,1.0,0.67041015625
0.1,0.39999999999999997,0,1.0,0.9016927083333334,0.75,0.9166666666666666,0.6199137369791666
0.1,0.39999999999999997,1,1.0,0.91015625,0.7916666666666666,1.0,0.7205403645833333
0.1,0.39999999999999997,2,1.0,0.89453125,0.7083333333333334,1.0,0.6336263020833334
0.1,0.39999999999999997,3,1.0,0.89453125,0.8333333333333334,1.0,0.7454427083333334
0.1,0.39999999999999997,4,1.0,0.91015625,0.7083333333333334,0.8333333333333334,0.5372450086805557
0.1,0.39999999999999997,5,1.0,0.8951822916666666,0.5416666666666666,0.9166666666666666,0.44448287398726843
0.1,0.39999999999999997,6,1.0,0.9088541666666666,0.75,1.0,0.681640625
0.1,0.39999999999999997,7,1.0,0.8971354166666666,0.75,1.0,0.6728515625
